DEPTH;CAL;DEN;DTC;DTS;GR;NEU;nmrFF;nmrPhie;nmrPhiT;nmrPerm;PE;RES10;RES90
2150,1676;12,2335;2,5377;61,1388;95,5;14,4032;0,1279;0,1046;0,1271;0,1284;52,4659;4,1893;225,5151062;332,6841
2150,32;12,2339;2,5114;62,6958;99,2826;13,2477;0,1527;0,1174;0,1355;0,1435;85,7673;4,5219;232,3256989;340,5919
2150,4724;12,2363;2,475;63,4183;106,0336;11,8742;0,1714;0,1189;0,1366;0,1469;84,0697;4,815;241,9850006;350,924
2150,6248;12,2346;2,4456;64,0254;109,6966;11,9611;0,1788;0,1204;0,1376;0,1502;82,9378;4,9735;252,9230957;363,2241
2150,7772;12,2364;2,4338;64,3325;109,8063;12,6712;0,179;0,1253;0,1431;0,1605;83,9966;4,9936;261,8839111;381,5155
2150,9296;12,2334;2,4349;64,448;108,7751;13,0146;0,1813;0,1283;0,1475;0,1643;92,7768;4,9342;270,8929138;408,9912
2151,082;12,2337;2,4387;64,3925;107,2185;13,0994;0,1803;0,1304;0,1498;0,1588;134,6407;4,8511;279,5946045;426,5498
2151,2344;12,2358;2,4438;64,3849;106,3631;13,3687;0,1906;0,1267;0,1463;0,1535;124,1005;4,7541;287,3060913;440,3774
2151,3868;12,2369;2,4484;64,0979;105,9335;12,4707;0,1881;0,1229;0,1429;0,1482;114,4125;4,6814;296,9833984;435,7602
2151,5392;12,2352;2,4542;63,4641;103,9278;12,2175;0,1835;0,1094;0,1306;0,1348;61,4021;4,6506;307,1950073;462,3073
2151,6916;12,2346;2,4669;61,8136;101,6415;11,1431;0,1662;0,0922;0,1197;0,1226;20,7998;4,63;308,8819885;487,5733
2151,844;12,2351;2,4894;60,2469;97,8846;11,6843;0,1465;0,0727;0,1061;0,1075;5,8201;4,5858;307,2012939;467,9518
2151,9964;12,2367;2,5191;57,7189;92,889;12,4923;0,1203;0,0662;0,1015;0,1031;3,6385;4,5105;295,9484863;427,8039
2152,1488;12,2386;2,5585;57,8988;87,7509;13,83;0,1081;0,0597;0,0969;0,0987;2,2291;4,3531;277,1261902;408,5796
2152,3012;12,2377;2,5887;57,3388;83,798;15,0796;0,1026;0,059;0,0919;0,0975;2,1226;4,1275;276,3676147;416,0938
2152,4536;12,2389;2,5953;57,0933;83,7095;14,6083;0,1014;0,0574;0,0844;0,0883;2,0969;3,9187;312,6630859;440,36
2152,606;12,2398;2,5773;57,4878;85,0687;13,0321;0,0851;0,054;0,0779;0,0779;1,8709;3,8728;343,9364929;498,5647
2152,7584;12,2397;2,558;57,7242;87,5471;11,3785;0,081;0,0533;0,0784;0,0784;1,7028;4,0468;359,5957947;510,1329
2152,9108;12,2396;2,5422;59,4156;89,977;11,5354;0,0948;0,0526;0,0788;0,0789;1,5558;4,3647;363,7106934;525,8903
2153,0632;12,2414;2,529;60,0362;92,9269;12,6464;0,125;0,0638;0,0936;0,0958;3,346;4,6367;362,2771912;564,4935
2153,2156;12,2363;2,5121;60,3791;96,7367;13,7573;0,1501;0,0726;0,1009;0,1088;5,6342;4,7932;360,072113;521,1631
2153,368;12,2394;2,5067;60,2977;99,0226;13,4321;0,1594;0,0715;0,0976;0,1075;5,2681;4,8154;357,8918152;525,8903
2153,5204;12,2393;2,5037;59,649;98,2837;13,4852;0,1552;0,0718;0,0964;0,1054;5,6108;4,8432;355,7358093;529,3016
2153,6728;12,2386;2,5031;58,063;96,4388;12,9129;0,1434;0,072;0,0952;0,1033;6,0244;4,898;362,5490112;529,3016
2153,8252;12,2375;2,5105;57,4679;94,8421;13,5189;0,1349;0,069;0,0949;0,0959;5,5818;4,9362;364,1068115;564,4935
2153,9776;12,2401;2,5313;58,0299;93,7348;14,7113;0,1271;0,0626;0,096;0,096;2,989;4,9105;373,5776978;572,1124
2154,13;12,2411;2,5609;59,2226;93,2245;15,5859;0,1172;0,0571;0,1002;0,1002;1,7717;4,8217;375,6281128;572,1124
2154,2824;12,2398;2,5744;60,0781;95,4653;16,5069;0,1182;0,0586;0,1028;0,1028;1,9599;4,7794;371,7737122;572,1124
2154,4348;12,2389;2,5684;59,5464;99,0432;15,7326;0,1275;0,06;0,1053;0,1053;2,1627;4,808;369,0455017;613,2983
2154,5872;12,2396;2,5494;58,7321;99,9472;15,0264;0,141;0,065;0,1052;0,1052;3,2141;4,8989;359,4854126;622,2148
2154,7396;12,2431;2,5398;57,8086;98,1421;13,7687;0,1403;0,0617;0,0935;0,0935;2,8781;4,9819;348,8544006;581,0289
2154,892;12,2402;2,5468;56,8951;95,0505;13,9687;0,1364;0,0527;0,0807;0,0807;1,5006;5,0359;334,0844116;521,1631
2155,0444;12,2381;2,5707;55,5771;92,1367;13,8003;0,1218;0,0487;0,0761;0,0762;1,055;5,0147;318,0187073;481,6278
2155,1968;12,2376;2,6006;54,5316;90,0285;14,339;0,1045;0,0447;0,0714;0,0717;0,7219;4,9342;312,3565979;450,5271
2155,3492;12,2346;2,6282;53,8774;88,7929;14,543;0,0794;0,0371;0,0643;0,0709;0,3036;4,8278;311,7528992;483,7941
2155,5016;12,2374;2,6465;52,799;87,6421;16,5292;0,0626;0,0347;0,0593;0,0744;0,2352;4,7524;310,379303;492,1647
2155,654;12,2396;2,6573;51,8948;84,9436;16,3272;0,0547;0,0307;0,0477;0,0635;0,1425;4,6695;295,8251953;478,4301
2155,8064;12,2402;2,6646;51,3729;83,018;15,8895;0,0506;0,0289;0,0436;0,0554;0,1122;4,5286;284,407196;450,5271
2155,9588;12,2349;2,6644;52,0668;82,7375;15,4518;0,0443;0,0271;0,0394;0,0473;0,0903;4,3475;290,9349976;457,1983
2156,1112;12,2378;2,6496;55,3242;84,6135;16,1511;0,0408;0,0429;0,0515;0,0535;1,3321;4,186;315,4468994;501,1774
2156,2636;12,2384;2,6178;61,0019;91,1983;16,8765;0,0423;0,0802;0,092;0,092;33,2442;4,1344;342,2445068;602,2681
2156,416;12,2379;2,5617;65,4686;101,597;15,1803;0,0754;0,1233;0,1456;0,1456;137,4625;4,2969;350,3843079;581,0289
2156,5684;12,2371;2,4905;68,0577;112,3214;13,4634;0,129;0,1365;0,1628;0,1654;167,0305;4,6681;379,2522888;636,4138
2156,7208;12,2505;2,4258;68,3763;121,8645;11,9085;0,1885;0,1497;0,1799;0,1852;209,2499;5,03;409,4233093;676,0142
2156,8732;12,2511;2,3826;67,9866;125,9806;11,8541;0,2072;0,1524;0,1848;0,1924;198,9738;5,2302;447,8707886;776,2769
2157,0256;12,2508;2,3785;67,3084;124,0435;12,3164;0,1989;0,1504;0,1772;0,1866;209,1377;5,2416;466,5378113;761,8267
2157,178;12,2556;2,3886;66,2587;121,37;11,9968;0,1851;0,1411;0,1648;0,1778;147,8502;5,2539;484,3179016;828,666
2157,3304;12,2554;2,4048;65,1908;118,1279;12,4007;0,1829;0,1351;0,1597;0,1741;110,3262;5,2831;511,0871887;844,7745
2157,4828;12,258;2,4176;64,4748;115,3091;12,5659;0,1772;0,1292;0,1546;0,1705;82,4557;5,2738;546,2285767;888,3047
2157,6352;12,2624;2,4249;64,3671;112,7084;13,2592;0,1679;0,1248;0,1515;0,1606;80,7668;5,243;565,0565796;1001,9547
2157,7876;12,2666;2,4302;65,8274;111,5157;13,7642;0,1635;0,1318;0,1538;0,1542;196,9061;5,2228;589,7028198;920,2931
2157,94;12,2858;2,4228;66,8447;114,7124;13,6981;0,1693;0,145;0,1596;0,161;554,8685;5,2863;633,2493286;1000,1801
2158,0924;12,2895;2,4042;67,7401;119,7469;13,5479;0,1782;0,1468;0,1613;0,1652;473,148;5,4264;658,2561035;1085,2292
2158,2448;12,309;2,3829;68,1816;122,5786;12,538;0,1809;0,1485;0,1631;0,1694;417,0155;5,5993;667,7841187;1170,7255
2158,3972;12,3308;2,3662;68,6438;123,5699;12,0518;0,1895;0,1446;0,1642;0,1714;252,5209;5,7385;674,690918;1123,0796
2158,5496;12,3352;2,3623;69,4239;123,7624;11,9986;0,1929;0,1472;0,174;0,1749;264,8752;5,752;681,7352295;1044,4795
2158,702;12,3404;2,3656;69,7199;124,1231;12,5709;0,2043;0,1552;0,1838;0,1838;336,5443;5,6547;678,4019775;1080,0018
2158,8544;12,3626;2,3669;69,9896;125,3812;12,5803;0,2102;0,159;0,1855;0,1855;425,8041;5,4973;676,4063721;1164,6135
2159,0068;12,3639;2,355;70,0518;126,9268;12,1959;0,2238;0,1628;0,1873;0,1873;544,3047;5,372;686,4296875;1129,1915
2159,1592;12,3803;2,334;69,0511;128,0853;11,1874;0,2338;0,1693;0,1939;0,1939;666,4455;5,3046;681,1817017;1101,2692
2159,3116;12,4053;2,3087;68,9495;127,4063;11,279;0,232;0,172;0,1958;0,1958;771,0622;5,3569;676,4063721;1051,0137
2159,464;12,4169;2,3018;68,1506;124,938;11,3715;0,2262;0,1509;0,1805;0,1823;255,8638;5,4346;676,4063721;1198,1128
2159,6164;12,3424;2,314;67,2941;121,4661;11,633;0,2129;0,1389;0,1704;0,176;134,481;5,4608;667,7296753;1175,3916
2159,7688;12,2755;2,3503;64,8454;116,8479;10,6567;0,186;0,1269;0,1603;0,1697;72,7164;5,3226;646,5421753;1014,2886
2159,9212;12,2628;2,4043;62,613;112,4848;10,3285;0,1514;0,0886;0,1275;0,1427;11,1165;5,0336;618,3455811;996,6923
2160,0736;12,2603;2,4636;62,0989;107,1649;10,4936;0,1181;0,0829;0,119;0,1347;8,4553;4,6754;602,5615234;1024,519
2160,226;12,257;2,5093;62,5705;103,1821;12,3451;0,1171;0,0915;0,1235;0,136;14,5087;4,3668;606,4887695;1066,9336
2160,3784;12,2634;2,5154;64,4812;102,3445;12,5134;0,1373;0,1028;0,1306;0,1427;27,5161;4,2563;614,8494263;1101,2692
2160,5308;12,2647;2,4881;64,4625;106,3323;12,4894;0,1627;0,114;0,1378;0,1493;51,8444;4,3979;623,9475708;1101,2692
2160,6832;12,2542;2,4538;64,3658;112,2135;11,0082;0,1781;0,1276;0,1499;0,1613;97,2511;4,6902;632,9824829;1029,0077
2160,8356;12,2548;2,4347;64,5189;115,5601;11,3112;0,1795;0,1303;0,1553;0,1682;94,416;4,9822;630,0819092;1027,0013
2160,988;12,2626;2,4313;65,1568;114,2321;11,8498;0,1774;0,1309;0,1603;0,1729;87,0009;5,1692;618,0548706;1033,9141
2161,1404;12,2625;2,4283;64,7022;111,598;12,5231;0,1743;0,1298;0,1616;0,1725;81,9842;5,2601;601,4224854;987,5214
2161,2928;12,2637;2,4239;63,8315;108,7582;12,4221;0,1697;0,1287;0,1629;0,172;77,2849;5,2972;579,7365112;969,5627
2161,4452;12,2604;2,4433;61,9448;105,3808;12,0855;0,1453;0,1085;0,1393;0,1462;37,881;5,1775;553,6259766;950,5262
2161,5976;12,2598;2,4854;60,2171;99,9435;11,5469;0,1184;0,09;0,1159;0,1171;20,7258;4,9003;520,1514893;952,7311
2161,75;12,2562;2,532;60,4184;93,2842;12,1651;0,1102;0,0763;0,1003;0,1003;10,1903;4,5426;483,5582886;826,1052
2161,9024;12,2576;2,5557;60,3359;86,4385;12,8721;0,1263;0,0729;0,0969;0,0969;8,1568;4,2712;450,7780151;765,3771
2162,0548;12,252;2,5671;60,1876;82,8891;13,8356;0,1222;0,0696;0,0936;0,0936;6,471;4,0934;423,953186;702,6393
2162,2072;12,2687;2,578;59,8251;82,996;13,453;0,0963;0,0658;0,0894;0,0894;4,9558;3,922;395,7753906;669,4221
2162,3596;12,2818;2,5744;59,8584;90,3117;12,5103;0,0717;0,0675;0,0929;0,0929;5,2759;3,7251;384,9598999;639,3965
2162,512;12,2649;2,5051;64,5251;109,2814;12,2713;0,1021;0,1228;0,1613;0,1631;65,5844;3,6878;371,5112915;622,2148
2162,6644;12,2554;2,3885;72,0529;129,8013;12,4915;0,1875;0,1377;0,1779;0,1788;114,9887;3,9373;361,8342896;622,2148
2162,8168;12,262;2,2606;74,465;141,1177;12,5002;0,2716;0,1527;0,1945;0,1945;190,9755;4,5517;380,1216125;622,2148
2162,9692;12,2701;2,2;75,3506;146,6306;11,4055;0,311;0,1653;0,2076;0,2076;283,6687;5,1434;404,5715942;645,3045
2163,1216;12,27;2,2128;74,4734;146,7631;10,6501;0,3066;0,1609;0,2032;0,2032;247,0585;5,357;413,5346985;694,9844
2163,274;12,2707;2,2564;73,5334;145,189;10,3067;0,2936;0,1519;0,1965;0,1965;172,9891;5,2357;412,9057007;690,4879
2163,4264;12,2726;2,2924;72,875;144,0966;11,5186;0,2848;0,1515;0,1962;0,1962;170,157;5,044;415,7528076;662,4861
2163,5788;12,2718;2,2993;72,7979;143,3304;12,0875;0,2661;0,1511;0,1959;0,196;167,3697;5,0341;417,5061951;694,9844
2163,7312;12,2787;2,2989;73,292;142,0423;12,7743;0,2598;0,1565;0,2009;0,207;176,2026;5,0642;417,5061951;679,5497
2163,8836;12,3181;2,2952;73,3997;141,2132;12,5723;0,2555;0,1649;0,2121;0,2233;198,2126;5,0746;422,1187134;645,3045
2164,036;12,3796;2,2915;73,1414;140,6923;12,1948;0,2582;0,1685;0,221;0,2306;208,0501;5,0526;428,1882019;694,9844
2164,1884;12,4187;2,289;73,2084;139,9676;11,9545;0,253;0,1651;0,2205;0,2286;184,8326;5,0355;427,5169983;716,0502
2164,3408;12,4796;2,2908;74,1023;140,1537;11,412;0,2607;0,1618;0,22;0,2266;164,1796;5,03;430,555603;702,6393
2164,4932;12,5443;2,2923;75,5509;140,2022;11,1161;0,2626;0,1537;0,2117;0,2158;132,9306;5,0587;430,059906;658,4839
2164,6456;12,5974;2,2898;75,5839;141,7072;11,139;0,2816;0,1491;0,2085;0,2091;118,1763;5,1333;424,0351868;622,2148
2164,798;12,638;2,2843;75,1655;142,8172;11,7663;0,298;0,1491;0,2109;0,2125;113,0001;5,2203;419,2822876;612,0699
2164,9504;12,5474;2,2813;74,6005;143,8904;12,3171;0,3056;0,1501;0,2118;0,2135;116,6527;5,2352;415,2879944;617,2175
2165,1028;12,3674;2,2804;73,9866;142,0936;12,4854;0,3095;0,1511;0,2126;0,2146;120,401;5,1239;411,8037109;650,3347
2165,2552;12,3148;2,2746;72,7477;140,3664;12,2996;0,3003;0,1522;0,2086;0,2098;135,4265;4,9803;411,8037109;619,9074
2165,4076;12,3198;2,2702;71,9903;136,7451;12,1769;0,2988;0,1514;0,2007;0,2007;153,035;4,9002;410,7156982;581,4565
2165,56;12,3238;2,2762;70,558;131,2963;12,3115;0,275;0,1205;0,2778;0,2787;34,9805;4,9474;410,0946045;586,7902
2165,7124;12,3313;2,2872;70,0169;130,3777;12,8501;0,2599;0,1055;0,3172;0,3203;25,356;5,1457;411,8037109;581,4565
2165,8648;12,3398;2,2877;71,667;130,0708;13,1627;0,2659;0,0904;0,3565;0,3619;19,0317;5,5083;410,7156982;596,1344
2166,0172;12,3558;2,2821;73,2834;134,2085;12,8934;0,2897;0,0452;0,4437;0,4582;5,2817;5,8531;402,7575073;596,1344
2166,1696;12,3944;2,2732;75,9015;138,0869;14,0594;0,3186;0,0665;0,3525;0,3652;8,8258;5,9913;392,9414063;586,7902
2166,322;12,422;2,2751;75,404;137,3673;14,8337;0,3363;0,088;0,2616;0,2725;12,5413;5,7894;389,9855957;563,4734
2166,4744;12,3931;2,2831;72,779;133,0533;16,0133;0,3353;0,1037;0,2092;0,2188;18,5964;5,4522;385,3425903;549,9034
2166,6268;12,3606;2,3106;70,8106;126,4052;15,5206;0,2997;0,1194;0,1568;0,1651;50,6794;5,1518;390,329895;567,8865
2166,7792;12,306;2,3563;71,252;122,8561;15,3186;0,2528;0,1126;0,1458;0,1505;45,2389;5,0128;402,3815918;586,7902
2166,9316;12,2923;2,4049;71,8225;125,8175;14,7113;0,2147;0,1088;0,1381;0,1385;49,287;5,0388;410,0946045;572,1124
2167,084;12,3095;2,4414;71,9755;134,0888;14,2737;0,2032;0,1185;0,1466;0,1466;81,9491;5,1258;414,0219116;591,6014
2167,2364;12,3144;2,4489;69,9404;138,6838;13,5731;0,2126;0,1206;0,1519;0,1522;78,2315;5,1806;416,3900146;633,153
2167,3888;12,316;2,4374;67,921;136,3747;12,8598;0,2226;0,1228;0,1571;0,1578;76,0471;5,1011;411,3723145;650,3347
2167,5412;12,2899;2,4186;65,4348;123,8927;11,7678;0,2289;0,1202;0,1594;0,1636;54,9182;4,9628;405,1838989;611,2684
2167,6936;12,2692;2,4159;64,2152;114,7176;12,2328;0,2122;0,1175;0,1535;0,1563;54,616;4,8463;401,4350891;578,0314
2167,846;12,2702;2,4239;65,2314;111,0668;11,9824;0,1889;0,1276;0,1586;0,1589;106,1376;4,8387;399,1987;612,0699
2167,9984;12,2773;2,4352;66,354;112,4288;11,0767;0,1777;0,1381;0,1655;0,166;185,8881;4,8751;399,7893982;596,1344
2168,1508;12,2856;2,4306;67,7172;114,4214;10,2125;0,1868;0,1485;0,1723;0,173;329,219;4,9062;394,1499939;562,6812
2168,3032;12,2838;2,4154;67,1876;115,3768;10,173;0,1981;0,1566;0,1767;0,1838;378,2531;4,8772;383,0927124;525,603
2168,4556;12,2484;2,4034;66,4293;116,6307;11,2473;0,2036;0,1502;0,1713;0,1837;229,0051;4,825;371,1465149;541,8896
2168,608;12,2495;2,4028;66,8554;119,4279;11,2123;0,1947;0,138;0,1632;0,1754;129,1171;4,8022;356,6535034;502,2708
2168,7604;12,2493;2,4128;67,4759;123,5425;11,3524;0,1978;0,1353;0,1631;0,1758;106,8948;4,8242;339,6347046;459,811
2168,9128;12,2484;2,4213;67,8005;126,0482;11,5977;0,1967;0,1327;0,163;0,1762;89,4686;4,85;324,3482056;448,7314
2169,0652;12,2503;2,4172;68,026;124,3792;11,843;0,2089;0,1359;0,1666;0,1733;119,309;4,8602;310,2221985;431,3275
2169,2176;12,2528;2,4066;67,8912;120,6212;12,0181;0,2105;0,1384;0,1684;0,1688;168,8735;4,8214;302,7029114;426,2705
2169,37;12,2509;2,3953;68,2155;118,6119;12,8962;0,2297;0,1378;0,175;0,175;128,5108;4,7535;296,4621887;418,3272
2169,5224;12,25;2,3871;68,4577;119,081;14,1912;0,2316;0,1379;0,1798;0,1799;113,2393;4,6748;289,3440857;418,3272
2169,6748;12,2469;2,3747;68,6399;121,0694;16,2234;0,241;0,1381;0,1846;0,1847;102,0547;4,6183;278,7495117;404,7661
2169,8272;12,249;2,3577;70,0065;122,0884;16,8871;0,2363;0,1387;0,193;0,1974;84,9039;4,6126;268,5053101;383,4645
2169,9796;12,2501;2,3445;71,8861;124,9506;17,5396;0,2477;0,1475;0,2045;0,2105;107,5473;4,6281;261,186615;375,5913
2170,132;12,2496;2,3296;73,7517;129,9048;17,2593;0,2612;0,1607;0,2214;0,2238;162,9764;4,6662;249,014801;356,1228
2170,2844;12,2489;2,3081;74,7321;134,4132;17,7848;0,2823;0,1643;0,2256;0,2268;183,1222;4,717;236,761795;335,5354
2170,4368;12,2495;2,2865;74,4382;137,3036;17,6131;0,2881;0,1679;0,2298;0,2298;205,4508;4,7572;231,2250977;323,7152
2170,5892;12,2508;2,2779;73,7165;135,8311;18,4891;0,3032;0,1727;0,229;0,229;258,8705;4,7547;232,7613983;328,4226
2170,7416;12,2487;2,2795;72,8032;133,48;18,3139;0,2863;0,1664;0,2139;0,2235;211,6444;4,7339;237,0155029;344,5039
2170,894;12,2466;2,2876;72,1071;131,2733;17,1565;0,2801;0,1631;0,2044;0,2144;213,8459;4,7255;242,7490997;365,0394
2171,0464;12,247;2,2986;71,5818;130,0324;15,0542;0,2583;0,1623;0,2005;0,2058;250,5398;4,7774;250,844696;346,8525
2171,1988;12,2456;2,3131;70,9001;128,5812;13,2672;0,2626;0,1616;0,1966;0,1972;311,4224;4,8547;259,6171875;356,5093
2171,3512;12,2498;2,3261;69,4579;124,6341;12,1226;0,258;0,1596;0,1919;0,1919;329,8325;4,9166;269,5264893;374,4304
2171,5036;12,2487;2,3573;67,5702;119,4569;11,2138;0,2361;0,1595;0,1908;0,1908;342,5457;4,8449;274,3598022;394,1999
2171,656;12,2465;2,3989;65,1925;113,8775;10,4429;0,2095;0,1451;0,1743;0,1743;227,4568;4,724;278,1115112;394,4305
2171,8084;12,2476;2,4345;64,8012;109,1727;10,9692;0,1804;0,1325;0,157;0,157;177,6019;4,6679;278,4547119;394,4305
2171,9608;12,2492;2,4479;65,1321;109,0812;10,7189;0,1807;0,1199;0,1396;0,1396;139,9233;4,7149;280,5656128;394,4305
2172,1132;12,2563;2,4406;64,9691;112,7319;11,2926;0,1809;0,1188;0,1365;0,1365;155,2103;4,7993;287,140686;402,4848
2172,2656;12,2583;2,4302;64,3075;113,4005;10,9809;0,1881;0,1247;0,1399;0,141;232,5505;4,8769;289,7756042;406,0619
2172,418;12,2638;2,4287;63,9678;112,0507;11,227;0,1868;0,127;0,1402;0,1442;235,7748;4,9326;293,8637085;419,8086
2172,5704;12,2516;2,4377;64,0367;110,2594;10,9335;0,1916;0,1285;0,141;0,1458;249,8243;4,9463;298,0144958;437,8133
2172,7228;12,2484;2,4481;64,2488;108,6342;11,3504;0,1913;0,13;0,1419;0,1473;264,5317;4,8925;295,8322144;434,5237
2172,8752;12,2426;2,4447;64,3398;107,667;12,5087;0,193;0,1361;0,1505;0,1529;358,302;4,8492;290,3063965;418,3272
2173,0276;12,2471;2,4405;64,288;108,9697;12,6391;0,1928;0,1396;0,158;0,158;358,5928;4,8119;285,5398865;415,2934
2173,18;12,2478;2,4426;64,338;109,7001;13,0449;0,1912;0,1438;0,1633;0,1634;383,0477;4,7742;275,7283936;400,3502
2173,3324;12,2487;2,448;64,7499;110,3884;12,204;0,1862;0,1441;0,1649;0,1663;323,7017;4,7271;269,4516907;375,1904
2173,4848;12,2519;2,4494;65,2698;111,6833;12,4241;0,1827;0,1445;0,1666;0,1692;280,5778;4,6849;271,9483032;394,7188
2173,6372;12,2505;2,4444;65,3977;113,0008;11,9131;0,1954;0,1463;0,1691;0,1764;229,1456;4,6654;278,1252136;405,4874
2173,7896;12,2539;2,4345;65,3313;114,3098;12,1934;0,2106;0,1552;0,1742;0,182;366,2396;4,6711;284,5704956;416,8114
2173,942;12,249;2,4211;65,3569;114,8279;11,4576;0,2144;0,1636;0,1781;0,1827;819,0812;4,6957;286,5834961;399,1564
2174,0944;12,2503;2,4133;65,3485;114,3887;11,9481;0,2094;0,1649;0,1785;0,1811;1113,3312;4,7082;284,788208;421,2933
2174,2468;12,2486;2,409;66,4029;114,4344;12,1416;0,2017;0,1662;0,1789;0,1795;1612,0957;4,7201;282,1784973;407,2018
2174,3992;12,2483;2,4056;67,6572;116,1115;13,5081;0,2084;0,1667;0,182;0,182;1312,4656;4,7445;280,4064026;394,4305
2174,5516;12,2494;2,392;68,9786;119,6311;12,9825;0,2103;0,1694;0,1867;0,1868;1152,382;4,8033;277,6004028;394,4305
2174,704;12,2504;2,373;69,4312;123,4737;13,0541;0,2163;0,1766;0,1926;0,1968;1149,3955;4,8855;272,1715088;388,4431
2174,8564;12,249;2,3551;69,7019;126,834;12,7738;0,221;0,1797;0,197;0,2033;985,6617;4,962;265,1014099;389,4519
2175,0088;12,2485;2,3441;69,7574;127,914;13,1767;0,23;0,1827;0,2015;0,2098;878,9661;4,9887;261,0349121;382,7715
2175,1612;12,2507;2,339;69,7742;127,3201;13,5701;0,2428;0,1817;0,2035;0,2142;655,9848;4,9398;260,484314;367,6973
2175,3136;12,2523;2,3355;70,0191;126,6596;13,1146;0,2591;0,1824;0,2049;0,2066;1028,2988;4,8459;261,1465149;368,6037
2175,466;12,254;2,334;70,2661;125,968;13,4124;0,2662;0,1846;0,2041;0,206;1347,302;4,7617;262,3648987;373,0769
2175,6184;12,2493;2,3322;70,1565;126,1881;12,9292;0,2691;0,1862;0,2053;0,2075;1416,9519;4,7144;264,9581909;373,0769
2175,7708;12,2595;2,3293;69,5683;124,6081;13,9474;0,252;0,1878;0,2064;0,209;1489,6685;4,7128;267,3439941;384,7359
2175,9232;12,2604;2,3335;68,1904;120,6191;13,6496;0,2329;0,181;0,1992;0,2031;1139,6597;4,7127;273,6713867;382,7715
2176,0756;12,2718;2,3523;68,1954;115,5617;12,8437;0,204;0,1698;0,187;0,1892;985,7069;4,6864;285,4411011;404,8816
2176,228;12,2829;2,3743;69,2564;111,7841;11,6152;0,1983;0,1665;0,1813;0,1813;1370,9359;4,6613;298,8486938;438,8636
2176,3804;12,2925;2,3792;70,8283;111,5941;11,7729;0,2109;0,1719;0,1857;0,1857;1848,7778;4,6835;313,4638977;453,1458
2176,5328;12,2817;2,3616;72,4421;117,5942;11,3938;0,2315;0,1773;0,1901;0,1901;2508,8098;4,7636;327,3616943;487,2867
2176,6852;12,2816;2,3363;73,2486;126,0706;11,4548;0,2397;0,1926;0,2047;0,2047;4454,6025;4,8664;347,6496887;531,8475
2176,8376;12,2861;2,3186;73,1723;132,0861;9,9832;0,2437;0,1993;0,2115;0,2126;4558,5166;4,9688;367,1003113;589,3853
2176,99;12,2908;2,3116;73,1216;133,416;10,5375;0,2442;0,1923;0,2073;0,2105;2169,6941;5,0651;379,8616028;622,2148
2177,1424;12,307;2,3146;72,7018;131,6413;9,7758;0,2412;0,1855;0,2015;0,2036;1794,4611;5,1308;386,7088928;607,975
2177,2948;12,323;2,3253;72,003;129,2088;10,2313;0,24;0,1787;0,1956;0,1967;1473,4847;5,1594;392,0445862;610,3743
2177,4472;12,3384;2,3368;71,5035;128,5131;10,6517;0,2465;0,1732;0,1928;0,1928;1082,9897;5,1874;402,8912048;607,975
2177,5996;12,3373;2,349;70,8644;128,0534;11,1731;0,2356;0,1691;0,1908;0,1908;803,3572;5,2062;415,2344971;661,6082
2177,752;12,2879;2,3559;68,3496;125,8142;11,4534;0,2149;0,162;0,1836;0,1836;634,0895;5,2338;425,300293;760,1283
2177,9044;12,2787;2,3715;65,7939;120,4578;11,033;0,1757;0,1552;0,1767;0,1778;472,7223;5,1772;429,3641052;733,8773
2178,0568;12,2745;2,3998;63,4976;113,9992;10,6167;0,1583;0,1485;0,1697;0,172;350,6784;4,994;424,4768066;721,2601
2178,2092;12,2611;2,4278;64,161;107,8993;10,7919;0,1491;0,1333;0,1528;0,1623;146,9762;4,7454;412,6771851;714,5732
2178,3616;12,2483;2,4366;64,9195;104,9738;10,6496;0,16;0,1275;0,1481;0,1661;83,1861;4,6154;394,8322144;664,5172
2178,514;12,2467;2,4217;66,5473;109,3358;11,4555;0,1783;0,1301;0,1543;0,1765;76,0985;4,7676;388,0917053;686,2152
2178,6664;12,2476;2,4105;65,6638;115,2782;12,2705;0,1916;0,1302;0,1546;0,1742;80,7036;5,0842;402,0762939;716,0502
2178,8188;12,2494;2,4203;64,6601;116,7768;12,588;0,1857;0,1304;0,1549;0,172;86,06;5,3281;431,7717896;760,1283
2178,9712;12,2587;2,44;64,2378;114,2065;13,3588;0,1669;0,1255;0,1469;0,1532;112,7773;5,4267;463,6238098;796,7795
2179,1236;12,2535;2,455;64,574;110,5584;13,2215;0,1575;0,1248;0,1394;0,1461;156,7396;5,4439;486,7648926;773,5637
2179,276;12,2595;2,4561;65,4605;108,8582;13,4448;0,1614;0,1329;0,1448;0,1502;300,7783;5,4516;497,6801147;832,5936
2179,4284;12,2609;2,4475;66,2848;110,4469;12,9368;0,1708;0,1366;0,1475;0,1518;431,5662;5,4205;501,7983093;841,2394
2179,5808;12,2617;2,4333;66,8576;112,5729;11,838;0,1744;0,1403;0,1502;0,1533;643,9325;5,3341;508,4519958;855,7804
2179,7332;12,2627;2,4187;67,2845;113,4864;11,4635;0,1774;0,1427;0,1556;0,1556;721,0914;5,2484;525,2901001;836,2164
2179,8856;12,2666;2,4094;67,7526;114,8103;10,7081;0,1732;0,1414;0,1596;0,1596;390,9787;5,2263;539,7553711;827,2188
