DEPTH;CAL;DEN;DTC;DTS;GR;NEU;nmrFF;nmrPerm;nmrPhie;nmrPhiT;PE;RES10;RES90
2221,3272;8,6902;2,7102;49,8182;90,1818;32,7434;0,0294;0,0152;0,009;0,0321;0,0365;4,5197;828,2464;1084,9099
2221,4796;8,6495;2,7076;49,8182;89,5455;32,2413;0,0325;0,0194;0,0233;0,037;0,0435;4,6723;694,4811;924,5867
2221,632;8,5909;2,7069;49,6364;90,0909;31,9438;0,0376;0,0263;0,0794;0,0438;0,0458;4,7338;632,4384;724,5029
2221,7844;8,6073;2,6967;49,5455;90,5455;31,5198;0,0436;0,0282;0,1069;0,0458;0,0482;4,7461;908,6124;646,7034
2221,9368;8,62;2,6922;49,8182;89,7273;26,6612;0,0387;0,0295;0,1294;0,0471;0,0502;4,6205;995,1265;688,7992
2222,0892;8,6212;2,6889;49,3636;88,3636;23,1342;0,0248;0,0262;0,0766;0,0431;0,0489;4,4145;1265,6749;752,2616
2222,2416;8,6219;2,6865;50,1818;87,7273;20,2389;0,0174;0,0224;0,0405;0,0378;0,0449;4,233;1608,2922;797,4099
2222,394;8,6176;2,6687;49,4545;86,5455;19,0637;0,0168;0,0225;0,0414;0,0376;0,0482;4,293;1794,7559;943,7904
2222,5464;8,6061;2,6572;48,6364;86,7273;16,5152;0,0193;0,0235;0,0493;0,0379;0,0513;4,4714;1691,6194;1075,8965
2222,6988;8,6176;2,6662;49;86,5455;15,175;0,0223;0,0246;0,0598;0,039;0,054;4,5994;1786,1284;1263,8799
2222,8512;8,6155;2,6758;50,1818;87,5455;15,1834;0,0262;0,0269;0,0834;0,0436;0,0544;4,694;1604,1802;1400,5691
2223,0036;8,6267;2,6793;50,8182;90,1818;16,1207;0,0341;0,0296;0,1251;0,047;0,0538;4,8955;1400,5522;1433,9867
2223,1561;8,6419;2,682;51,6364;91;18,0863;0,0359;0,0312;0,1666;0,0454;0,0516;5,126;1631,6008;1657,2278
2223,3085;8,6413;2,6933;51,1818;90,7273;20,9657;0,0285;0,0315;0,1881;0,0425;0,0487;5,1682;1950;1950
2223,4609;8,6313;2,6932;51,8182;90,5455;22,4128;0,0196;0,031;0,1942;0,0391;0,0457;4,992;1153,2802;1021,1388
2223,6133;8,6343;2,6907;51,4545;90;20,8046;0,0158;0,0273;0,102;0,0357;0,0432;4,7087;483,6107;445,6417
2223,7657;8,6146;2,6883;51,6364;90,6364;18,8541;0,0221;0,0222;0,0386;0,0415;0,0445;4,5297;340,6731;281,0583
2223,9181;8,6003;2,6917;52,6364;92,5455;18,5995;0,0409;0,0182;0,0201;0,0489;0,049;4,4748;173,7937;181,858
2224,0705;8,5979;2,6929;53,5455;93,1818;19,1356;0,0552;0,0174;0,0182;0,0515;0,0516;4,5069;113,1841;113,4463
2224,2229;8,5903;2,7088;53,5455;93;17,6092;0,0513;0,0162;0,0152;0,0518;0,0527;4,4992;106,6945;101,5826
2224,3753;8,5912;2,7207;53,1818;90,3636;15,5687;0,0341;0,0144;0,0106;0,0449;0,0511;4,4241;152,0996;138,8893
2224,5277;8,6127;2,7224;52,3636;89,3636;14,7593;0,0254;0,0136;0,0093;0,0375;0,0529;4,3462;189,473;187,0833
2224,6801;8,6249;2,7108;52,6364;90,3636;16,7146;0,0307;0,0119;0,0061;0,0322;0,0503;4,2682;184,8731;149,2668
2224,8325;8,6313;2,6909;52,6364;91,8182;18,9426;0,0407;0,0112;0,0043;0,0311;0,0436;4,2954;149,4921;122,8671
2224,9849;8,5693;2,6772;52,4545;94;21,9129;0,0433;0,0108;0,003;0,0293;0,0353;4,4209;144,731;110,376
2225,1373;8,5398;2,6718;52,8182;94,1818;23,5253;0,0338;0,011;0,0024;0,0262;0,0262;4,6721;201,0418;146,9441
2225,2897;8,5605;2,6869;52,6364;93,1818;24,8644;0,0254;0,0115;0,0029;0,0262;0,0264;4,8839;277,7345;227,2482
2225,4421;8,5647;2,6963;52,7273;93;27,4953;0,0223;0,0121;0,0038;0,0303;0,0318;4,9991;281,6888;226,0503
2225,5945;8,5614;2,7008;53,3636;92,7273;28,365;0,0267;0,0124;0,0051;0,0361;0,0397;4,9066;221,2257;138,5237
2225,7469;8,5623;2,6984;54,1818;94,1818;27,3476;0,0423;0,0129;0,0074;0,0422;0,0492;4,7172;137,8846;94,885
2225,8993;8,5271;2,6996;55,0909;94,5455;22,9346;0,0591;0,0135;0,01;0,0448;0,0567;4,5005;87,9052;68,2195
2226,0517;8,5365;2,7004;55,4545;95,6364;20,4349;0,0622;0,0125;0,0071;0,0373;0,0509;4,3574;64,9566;53,8605
2226,2041;8,5505;2,702;54,6364;94,4545;22,3019;0,0536;0,0104;0,0033;0,0292;0,041;4,2798;73,7639;50,8655
2226,3565;8,5851;2,6983;53,1818;92,6364;22,4717;0,0423;0,0089;0,0019;0,0268;0,0371;4,2576;105,8958;61,6746
2226,5089;8,61;2,6847;52,4545;91,9091;23,6773;0,032;0,0079;0,0014;0,0273;0,0368;4,2504;133,2575;78,127
2226,6613;8,5973;2,6644;54;92;22,4043;0,0275;0,0104;0,0038;0,0363;0,0457;4,2293;114,6351;76,5342
2226,8137;8,6137;2,6508;55;92,3636;25,4221;0,0418;0,0184;0,0254;0,053;0,0596;4,2177;87,9305;52,4117
2226,9661;8,6416;2,646;57,1818;96;26,6951;0,0643;0,0254;0,0768;0,0654;0,069;4,2559;55,3587;36,624
2227,1185;8,6452;2,6471;58,3636;98,4545;25,417;0,0974;0,0274;0,1013;0,0681;0,0714;4,3205;37,0011;28,5401
2227,2709;8,6501;2,6524;57,9091;100,1818;22,9932;0,1101;0,0293;0,1249;0,0684;0,0702;4,3124;27,6322;23,7932
2227,4233;8,6507;2,6543;58,8182;100,7273;19,0856;0,121;0,0301;0,1307;0,0615;0,0616;4,2756;24,0649;22,6528
2227,5757;8,6307;2,6546;57,2727;98,9091;19,7697;0,1083;0,0299;0,1321;0,0507;0,0531;4,2896;26,8794;23,9629
2227,7281;8,6307;2,6563;56,3636;97,1818;20,2354;0,0855;0,0299;0,1378;0,0456;0,0502;4,4378;38,892;31,9864
2227,8805;8,6541;2,6737;55,0909;95,5455;21,4226;0,0652;0,0297;0,136;0,0454;0,0493;4,6371;61,8216;48,5873
2228,0329;8,6768;2,6978;56,3636;97,1818;21,168;0,0571;0,0288;0,1241;0,0447;0,0465;4,8326;82,7484;71,7785
2228,1853;8,6814;2,7062;56,6364;99;20,0234;0,0604;0,0283;0,114;0,0447;0,0459;4,9053;104,7083;83,8294
2228,3377;8,6923;2,7045;56,6364;99,5455;18,6703;0,0572;0,0295;0,1271;0,0467;0,0512;4,8497;110,0785;96,3786
2228,4901;8,7063;2,6904;56;98,3636;18,871;0,0553;0,0309;0,1507;0,0488;0,0553;4,7576;105,1981;111,2814
2228,6425;8,7273;2,6793;55,3636;96,7273;20,8229;0,0562;0,032;0,1728;0,0502;0,0568;4,7132;108,2134;120,9439
2228,7949;8,7619;2,6666;56,3636;98;23,878;0,0782;0,0313;0,159;0,0511;0,0552;4,7198;101,5092;118,0421
2228,9473;8,7789;2,6656;57,3636;98,5455;31,3039;0,0851;0,0298;0,1344;0,0497;0,0505;4,6595;82,6339;99,3705
2229,0997;8,7616;2,6736;56,1818;96,3636;36,1412;0,0719;0,0296;0,1316;0,0465;0,05;4,5254;72,9728;85,7347
2229,2521;8,7339;2,6803;55,3636;95,3636;48,0923;0,0468;0,0299;0,1348;0,0447;0,0516;4,3792;87,7677;87,8391
2229,4045;8,7443;2,6793;54,7273;93,8182;49,7855;0,049;0,0302;0,1413;0,044;0,0517;4,3212;124,1629;121,6767
2229,5569;8,7874;2,6892;53,3636;92,3636;53,1131;0,0527;0,0278;0,1004;0,0415;0,0479;4,3387;171,8934;160,269
2229,7093;8,7886;2,7117;52,1818;90,3636;43,1836;0,0417;0,0219;0,0376;0,0363;0,0396;4,4232;251,9688;233,675
2229,8617;8,6793;2,7354;49,5455;87,0909;34,2479;0,0204;0,0189;0,0206;0,0349;0,0362;4,4382;449,7386;377,8616
2230,0141;8,6662;2,7417;48,6364;86,5455;25,992;0,0161;0,021;0,0314;0,0383;0,0392;4,4579;1258,2852;930,7991
2230,1665;8,6753;2,7401;48,6364;88;23,3709;0,0214;0,024;0,055;0,0413;0,0427;4,4504;1859,8447;1920,7612
2230,3189;8,6793;2,7299;49,6364;89,5455;25,6056;0,0298;0,0274;0,0964;0,0435;0,0464;4,4462;1427,2939;1496,9619
2230,4713;8,682;2,7181;49,8182;90,1818;26,2059;0,0404;0,0303;0,1502;0,0444;0,0492;4,4214;1432,8523;1430,4191
2230,6237;8,6756;2,7035;50;89,3636;26,9691;0,0436;0,0311;0,1766;0,045;0,0483;4,3513;1307,8525;1506,8688
2230,7762;8,6799;2,7052;49,8182;88,5455;25,7928;0,0437;0,0312;0,2007;0,0454;0,0457;4,2539;1271,8711;1404,573
2230,9286;8,6796;2,7076;49,2727;87,5455;27,8296;0,0421;0,032;0,229;0,0463;0,0465;4,1828;1397,5804;1280,6694
2231,081;8,6938;2,6995;49,6364;87,3636;31,8243;0,0387;0,032;0,2356;0,0459;0,0459;4,2334;1550,178;1193,5125
2231,2334;8,7011;2,6894;50,4545;88;35,8978;0,0309;0,0277;0,1317;0,0399;0,0399;4,3986;1539,5271;1172,9688
2231,3858;8,6367;2,6956;50,6364;87,3636;38,3489;0,0286;0,0192;0,0257;0,0301;0,0301;4,5869;1549,636;1582,332
2231,5382;8,5635;2,7145;50,3636;86;36,2272;0,0256;0,017;0,0139;0,0293;0,0305;4,6255;1627,3071;1901,4087
2231,6906;8,5611;2,7224;50,1818;84,6364;31,6384;0,0249;0,0187;0,0198;0,033;0,0395;4,4938;1308,9624;1950
2231,843;8,5526;2,714;50,6364;85,8182;25,8776;0,0302;0,0214;0,0345;0,0381;0,0488;4,2932;905,4319;1767,8477
2231,9954;8,4827;2,6968;52,4545;89,8182;26,7263;0,0498;0,0282;0,1015;0,0494;0,0585;4,1765;515,4584;977,2118
2232,1478;8,4918;2,6833;53,3636;93,3636;30,5513;0,0691;0,034;0,221;0,0582;0,0607;4,2425;348,4452;636,5155
2232,3002;8,5052;2,6732;53,1818;94,5455;34,6161;0,068;0,0371;0,343;0,0581;0,0595;4,3626;308,7095;556,8489
2232,4526;8,5034;2,6764;52,4545;93;32,8339;0,0467;0,0366;0,3272;0,0554;0,0588;4,3707;395,7183;523,6292
2232,605;8,5113;2,6904;53;89,6364;28,9452;0,0229;0,0355;0,2873;0,0519;0,0573;4,1459;592,3403;602,1174
2232,7574;8,5265;2,7036;52,7273;87,5455;26,6626;0,0155;0,0261;0,0764;0,039;0,0472;3,7689;979,1353;1022,9724
2232,9098;8,5395;2,705;53,1818;85,5455;24,9597;0,0139;0,0222;0,0388;0,0305;0,0422;3,4496;1527,2988;1431,7451
2233,0622;8,5423;2,7016;52,5455;84,8182;24,2658;0,0172;0,0278;0,1073;0,0339;0,0448;3,3608;1931,5093;1768,4154
2233,2146;8,5268;2,6962;52,7273;86,1818;24,174;0,0207;0,0312;0,1779;0,0379;0,0489;3,5131;1910,8501;1950
2233,367;8,5471;2,7037;52,5455;87,3636;26,8103;0,0259;0,0346;0,2801;0,0419;0,053;3,7765;1646,0201;1950
2233,5194;8,5675;2,7111;52,1818;88,1818;30,2898;0,0324;0,0325;0,197;0,0465;0,053;3,9959;1325,811;1950
2233,6718;8,5374;2,7247;52,1818;88,3636;29,533;0,0398;0,0268;0,0854;0,047;0,0482;4,0521;960,2213;1415,5684
2233,8242;8,4991;2,7292;52,1818;88,5455;31,4848;0,0523;0,0249;0,0633;0,0439;0,044;3,9919;512,2107;676,0816
2233,9766;8,4922;2,7249;52,5455;88,7273;29,7806;0,07;0,0245;0,0582;0,044;0,0461;3,9124;260,7038;406,6028
2234,129;8,4733;2,7168;53,8182;89,3636;32,5812;0,0837;0,0243;0,0558;0,0445;0,049;3,8694;166,7486;275,3541
2234,2814;8,4648;2,7056;53,8182;90;33,4644;0,0829;0,025;0,0638;0,045;0,0546;3,8982;119,103;170,6167
2234,4338;8,4709;2,6992;53,3636;90,3636;36,4415;0,0681;0,0263;0,0762;0,0425;0,0512;4,0029;117,9058;153,3032
2234,5862;8,4645;2,696;53,3636;90,5455;40,3339;0,0503;0,0245;0,0612;0,0353;0,0415;4,1934;174,9213;220,9005
2234,7386;8,4751;2,6968;52,8182;90,3636;44,6995;0,0375;0,0235;0,0571;0,0328;0,0371;4,4133;279,4128;416,2045
2234,891;8,4876;2,6996;52,8182;90,1818;50,1308;0,0292;0,0231;0,0577;0,032;0,0345;4,5797;403,1482;779,1157
2235,0434;8,4906;2,6966;52,8182;90,3636;53,0623;0,0256;0,022;0,0439;0,032;0,0345;4,7003;713,8406;918,17
2235,1958;8,4885;2,6993;53,5455;91,5455;55,4367;0,0363;0,0214;0,0344;0,0339;0,0388;4,6995;372,203;392,5361
2235,3482;8,4964;2,7056;54,1818;92,1818;52,8795;0,0411;0,0197;0,0253;0,0319;0,0339;4,6038;216,398;271,455
2235,5006;8,5104;2,7137;53,4545;92;46,2254;0,0383;0,0191;0,0226;0,0304;0,0325;4,4539;146,4351;151,9298
2235,653;8,5259;2,7071;52,8182;89,3636;37,6687;0,0233;0,0196;0,0238;0,0304;0,0357;4,4212;241,6561;225,5073
2235,8054;8,5426;2,6889;51,4545;88,3636;31,2303;0,0196;0,0213;0,0336;0,0322;0,0388;4,5284;472,0886;537,0332
2235,9578;8,5602;2,6764;51,7273;88,5455;29,1369;0,0216;0,0234;0,0493;0,0351;0,0413;4,6698;1242,7147;1018,7769
2236,1102;8,5647;2,681;52,3636;89,1818;29,4514;0,0229;0,0254;0,0707;0,0371;0,0429;4,7203;1950;1491,4198
2236,2626;8,5647;2,6926;52;89,1818;31,3007;0,0218;0,0288;0,1334;0,0389;0,0441;4,7231;1816,5579;1646,3232
2236,415;8,5766;2,6892;51,3636;88,3636;31,8665;0,0207;0,0322;0,2483;0,0411;0,0456;4,7558;1891,6243;1749,1392
2236,5674;8,5626;2,6785;52;89,0909;29,091;0,0205;0,0361;0,4795;0,0435;0,0481;4,7754;1950;1828,6475
2236,7198;8,5641;2,6782;52;90;27,3199;0,0211;0,0398;0,7522;0,0452;0,0524;4,7065;1950;1897,009
2236,8722;8,5751;2,6937;52,1818;90;28,4232;0,0235;0,0348;0,347;0,0396;0,049;4,5579;1950;1943,3511
2237,0246;8,5702;2,7046;52,1818;89,5455;29,4344;0,0252;0,0257;0,0742;0,0325;0,0437;4,4624;1950;1950
2237,177;8,5726;2,7047;52;89,1818;30,629;0,0217;0,0235;0,0501;0,0318;0,0428;4,4451;1950;1948,8762
2237,3294;8,5696;2,7044;51,3636;89,1818;28,9317;0,0162;0,0214;0,0333;0,031;0,0418;4,4692;1950;1911,5146
2237,4818;8,5635;2,7061;51,3636;88,9091;30,0164;0,0107;0,0211;0,0322;0,0322;0,0381;4,5017;1950;1833,7097
2237,6342;8,569;2,7125;51,5455;89,3636;30,009;0,0098;0,0191;0,0219;0,0307;0,0347;4,5161;1950;1726,8612
2237,7866;8,5708;2,7126;51,1818;89,7273;29,7544;0,0137;0,0233;0,0491;0,0361;0,0415;4,5856;1950;1615,7979
2237,939;8,5675;2,7058;52;91,3636;29,2709;0,0205;0,0283;0,1146;0,0412;0,0463;4,7558;1950;1524,4838
2238,0914;8,5833;2,6912;52,7273;93,1818;31,5697;0,0283;0,0332;0,2448;0,046;0,0499;5,0434;1950;1453,8994
2238,2438;8,5936;2,681;52,7273;94,1818;36,1421;0,0316;0,0391;0,589;0,0505;0,0538;5,2884;1950;1381,6687
2238,3963;8,6097;2,6793;52,8182;94;37,9994;0,033;0,0394;0,7589;0,0501;0,0514;5,3624;1950;1288,7354
2238,5487;8,6039;2,6799;52,7273;92,8182;37,9145;0,0342;0,0322;0,2481;0,0453;0,0456;5,2419;1950;1195,8228
2238,7011;8,603;2,6789;53;92,6364;35,4637;0,0382;0,0277;0,1052;0,0429;0,0451;5,0467;1950;1062,0452
2238,8535;8,607;2,6811;53;92,7273;35,3797;0,0384;0,0279;0,1013;0,0431;0,0483;4,909;1950;1077,2228
2239,0059;8,6212;2,692;51,5455;92,7273;33,5127;0,039;0,0289;0,1143;0,0429;0,0519;4,9149;1950;1186,842
2239,1583;8,6343;2,702;51;92,9091;34,437;0,0375;0,0316;0,1716;0,0431;0,0535;5,0442;1950;1406,0859
2239,3107;8,644;2,7018;51,7273;93,5455;35,3795;0,0414;0,033;0,1994;0,0445;0,0567;5,1377;1950;1562,656
2239,4631;8,6425;2,6913;52,1818;93,5455;35,9397;0,0408;0,0318;0,166;0,0444;0,0578;5,0828;1950;1681,8608
2239,6155;8,6407;2,6785;52,3636;93;34,7607;0,0378;0,0299;0,1281;0,0432;0,0568;4,9381;1950;1685,9768
2239,7679;8,6319;2,6664;52,8182;92;31,783;0,0393;0,0298;0,139;0,0431;0,0492;4,8497;1950;1567,2681
2239,9203;8,6367;2,6583;52;90,7273;30,9682;0,0423;0,0309;0,1948;0,0444;0,0452;4,828;1696,3593;1152,9863
2240,0727;8,6377;2,6576;49,8182;88,9091;27,6585;0,0463;0,0288;0,1291;0,0449;0,045;4,7891;1535,6012;735,3163
2240,2251;8,6121;2,661;49,4545;88,0909;28,0807;0,0483;0,0261;0,0767;0,0441;0,0464;4,746;1842,3337;822,5927
2240,3775;8,583;2,6655;49,8182;88,7273;27,734;0,0532;0,0238;0,0514;0,0429;0,0485;4,7347;1922,2253;1146,5529
2240,5299;8,5745;2,6707;50,9091;90;30,9589;0,0498;0,0243;0,0554;0,0404;0,0489;4,7435;1950;1329,6749
2240,6823;8,5611;2,671;51,6364;91,1818;32,496;0,0402;0,0279;0,0991;0,0408;0,0502;4,7913;1950;1555,1035
2240,8347;8,566;2,6695;52;91,1818;34,4656;0,0331;0,0301;0,1347;0,0433;0,0542;4,8539;1950;1716,8732
2240,9871;8,5635;2,6698;51,6364;90,5455;33,1006;0,0333;0,031;0,1529;0,0452;0,055;4,8792;1950;1848,7314
2241,1395;8,5696;2,6767;52;90,9091;32,6763;0,0357;0,0319;0,1743;0,0472;0,0546;4,7953;1950;1933,5659
2241,2919;8,5587;2,6866;52;91,1818;33,175;0,0327;0,0324;0,2242;0,0484;0,0484;4,639;1950;1950
2241,4443;8,5368;2,6915;51,8182;90,1818;33,1215;0,0278;0,0284;0,1346;0,0424;0,0424;4,536;1950;1950
2241,5967;8,5265;2,6921;51,8182;90;30,5755;0,0272;0,0246;0,0731;0,0361;0,0373;4,5205;1841,4835;1950
2241,7491;8,5213;2,6944;51,3636;88,9091;26,0777;0,027;0,0228;0,0509;0,0322;0,0354;4,5352;1654,6831;1950
2241,9015;8,5247;2,694;50,3636;88,5455;24,8654;0,0258;0,0239;0,0572;0,035;0,0392;4,577;1408,9814;1950
2242,0539;8,525;2,6943;51,0909;88,3636;23,0832;0,0259;0,0313;0,2452;0,0429;0,0429;4,5764;1206,1504;1882,6322
2242,2063;8,5256;2,6856;52;88,7273;24,3495;0,028;0,0384;0,6683;0,0503;0,0503;4,5839;1203,6807;1507,4817
2242,3587;8,5362;2,6713;52,1818;89,5455;25,4528;0,0371;0,0416;0,9736;0,0537;0,0538;4,6042;829,4487;1001,1818
2242,5111;8,5353;2,6634;53;91,5455;28,1024;0,0439;0,0439;1,1826;0,0562;0,057;4,6194;516,6302;588,7728
2242,6635;8,5256;2,6591;53;93,5455;30,5702;0,0478;0,0419;0,7343;0,0533;0,0587;4,6619;391,1368;345,0944
2242,8159;8,5326;2,6561;53,8182;94,3636;32,6831;0,0464;0,0428;0,7785;0,0536;0,0607;4,7168;394,3838;220,1367
2242,9683;8,5356;2,6542;53,6364;94,1818;35,2951;0,0423;0,0448;1,0037;0,056;0,0621;4,784;286,7345;157,671
2243,1207;8,5377;2,6574;54;94;35,2369;0,0409;0,0443;0,9046;0,0545;0,0626;4,8175;247,9194;137,821
2243,2731;8,5292;2,6665;54,1818;93,6364;34,9061;0,0424;0,0425;0,7026;0,052;0,0618;4,7697;221,5501;129,6044
2243,4255;8,5335;2,6723;54,1818;93,0909;36,2537;0,0449;0,037;0,3612;0,0469;0,0568;4,6505;294,2114;115,7922
2243,5779;8,5216;2,6709;54,3636;92,7273;37,1605;0,047;0,0325;0,2285;0,0413;0,0484;4,5253;309,0583;108,5693
2243,7303;8,5225;2,6601;53,8182;91,7273;38,6459;0,0465;0,0315;0,2938;0,0371;0,0416;4,489;337,7834;112,161
2243,8827;8,5204;2,656;53,6364;91;35,7707;0,0438;0,0307;0,3327;0,0363;0,0386;4,5235;306,0923;105,1859
2244,0351;8,5067;2,6616;52,9091;90,1818;37,2032;0,0388;0,0289;0,1838;0,0361;0,0393;4,5392;268,9031;108,5981
2244,1875;8,4928;2,6775;52,8182;89,7273;36,88;0,0362;0,0276;0,1086;0,0403;0,0436;4,4418;273,942;181,9441
2244,3399;8,4782;2,687;53,3636;90;40,02;0,0386;0,0306;0,1564;0,0493;0,0494;4,2888;271,4622;184,0104
2244,4923;8,477;2,6831;54;90,8182;38,6724;0,0482;0,0343;0,2598;0,0537;0,054;4,2175;272,7422;277,263
2244,6447;8,4779;2,6775;55;92,5455;38,3602;0,054;0,0369;0,3977;0,0531;0,0537;4,2752;410,2097;352,8426
2244,7971;8,4985;2,6748;54,8182;93,4545;36,4707;0,0537;0,0399;0,618;0,0543;0,0556;4,4475;424,2939;520,6397
2244,9495;8,5253;2,6825;54,7273;94,3636;36,7253;0,0515;0,041;0,6072;0,0563;0,0599;4,5758;439,6128;643,6653
2245,1019;8,538;2,6814;54,2727;95,1818;37,5315;0,0532;0,0384;0,401;0,0567;0,061;4,6042;436,9329;1132,4116
2245,2543;8,5477;2,6612;54,8182;95,1818;37,9689;0,0561;0,0385;0,4079;0,0582;0,0607;4,6199;489,6995;1157,2297
2245,4067;8,5502;2,6424;54;94,6364;37,9595;0,0578;0,0408;0,5623;0,0605;0,0611;4,6524;559,1959;981,3831
2245,5591;8,5499;2,6368;54;94;38,2021;0,0643;0,0451;0,9065;0,0648;0,0653;4,6835;592,3198;799,5723
2245,7115;8,5401;2,636;54,6364;94,6364;36,4538;0,0706;0,0478;1,0527;0,066;0,0717;4,6557;596,7242;644,3634
2245,8639;8,5453;2,6273;55,1818;95,1818;35,8634;0,0668;0,0451;0,808;0,0628;0,0691;4,5903;653,1776;552,3433
2246,0164;8,5663;2,618;55,3636;94,5455;33,5323;0,0577;0,044;0,767;0,0615;0,0655;4,5648;714,2537;546,7368
2246,1688;8,5833;2,6192;56,6364;94,3636;34,7796;0,0551;0,0436;0,8156;0,061;0,0625;4,6068;970,73;588,7743
2246,3212;8,5848;2,6269;56,1818;94;34,8612;0,0628;0,0508;1,9288;0,0674;0,0675;4,671;1318,4841;680,5261
2246,4736;8,5845;2,6345;56,6364;94,1818;39,1973;0,0658;0,0592;3,5726;0,0763;0,0785;4,6949;1482,475;858,5859
2246,626;8,583;2,6359;55;94,3636;40,3201;0,0682;0,0579;2,8684;0,0743;0,0796;4,6518;1431,7437;965,9076
2246,7784;8,5927;2,63;54,6364;94;42,0264;0,0633;0,0555;2,459;0,0706;0,0758;4,5777;1081,3899;796,2031
2246,9308;8,6;2,6201;55;94,1818;40,6583;0,0625;0,0532;2,1606;0,0671;0,072;4,5438;880,1948;701,7122
2247,0832;8,5979;2,6195;55;94,4545;40,2157;0,059;0,0597;3,7596;0,0753;0,0789;4,5125;726,4645;663,1028
2247,2356;8,5951;2,6131;56;96;37,9157;0,065;0,0681;5,8296;0,0858;0,092;4,5237;621,7044;696,4591
2247,388;8,6109;2,6001;56;96,5455;34,5314;0,0699;0,0652;4,2475;0,0812;0,0919;4,5164;485,8449;664,5514
2247,5404;8,6164;2,5807;56,8182;97,7273;34,2468;0,0748;0,0606;2,9144;0,0753;0,0883;4,5487;410,5239;617,8837
2247,6928;8,627;2,5741;56,6364;97,5455;33,7461;0,0672;0,0573;2,2124;0,0716;0,0856;4,5902;493,8202;569,4985
2247,8452;8,6276;2,5816;56,2727;96,3636;34,332;0,0695;0,0549;1,7346;0,0705;0,0849;4,643;496,1262;647,3116
2247,9976;8,6349;2,5921;56,5455;96;30,8826;0,0708;0,0565;1,9436;0,0752;0,0877;4,668;522,268;692,8152
2248,15;8,6462;2,5982;56,3636;95,5455;29,7941;0,077;0,063;3,3795;0,0839;0,0919;4,7296;531,5519;871,4545
2248,3024;8,6471;2,5972;55,6364;96,3636;28,8688;0,0704;0,0693;5,8768;0,0908;0,0951;4,9373;582,8414;893,1108
2248,4548;8,6531;2,6146;56,1818;98,1818;29,0317;0,0641;0,0726;7,7276;0,0937;0,0972;5,2607;605,9451;861,8554
2248,6072;8,6425;2,6412;56,1818;99,1818;28,23;0,0653;0,0751;9,6699;0,0961;0,0985;5,5859;713,7701;778,6755
2248,7596;8,6279;2,6677;57,2727;100,7273;28,0529;0,0754;0,0735;9,0407;0,0958;0,0959;5,7203;462,8906;642,0239
2248,912;8,6316;2,6666;57,8182;101,4545;29,1575;0,0836;0,0669;4,8022;0,092;0,0937;5,6379;276,8546;565,9993
2249,0644;8,6024;2,6512;57,8182;100,5455;33,8482;0,0848;0,0582;2,2444;0,085;0,0888;5,3977;273,1014;446,0113
2249,2168;8,5757;2,6346;58,1818;100;39,4566;0,0875;0,0529;1,4476;0,0795;0,0836;5,0809;283,0844;363,1819
2249,3692;8,5736;2,6243;58,9091;100,1818;48,6978;0,0868;0,0477;0,9121;0,074;0,0783;4,773;214,7382;342,2003
2249,5216;8,579;2,6177;60;100,3636;55,6376;0,0867;0,0458;0,7745;0,0705;0,0756;4,5182;211,0216;342,507
2249,674;8,5897;2,6164;61;102;58,5829;0,0797;0,0466;0,8117;0,0685;0,0783;4,3718;252,2901;237,8668
2249,8264;8,5945;2,6137;60,9091;102;57,3552;0,0805;0,0519;1,29;0,0707;0,0846;4,3915;319,5348;290,3272
2249,9788;8,5976;2,6131;60,1818;101,0909;48,2002;0,08;0,053;1,3862;0,0711;0,0877;4,5256;459,9684;430,0396
2250,1312;8,5976;2,6142;59,2727;100,5455;42,5298;0,0818;0,0512;1,1509;0,0697;0,0888;4,6778;508,918;450,0242
2250,2836;8,6018;2,6264;58,3636;99,0909;35,2856;0,0767;0,048;0,8755;0,0697;0,0862;4,6898;438,4184;621,8116
2250,436;8,6091;2,6341;57,6364;98;32,2379;0,0749;0,0463;0,7598;0,0719;0,0819;4,6127;481,9462;482,6746
2250,5884;8,6191;2,6343;57,0909;96,1818;26,576;0,0732;0,0489;1,0149;0,073;0,0799;4,5258;442,5115;504,7946
2250,7408;8,6234;2,6285;56,8182;95,3636;22,7307;0,0773;0,0536;1,6788;0,073;0,0803;4,4884;421,1459;493,2742
2250,8932;8,6134;2,6283;56,3636;94,9091;22,053;0,0743;0,0582;2,7309;0,0738;0,0817;4,4525;396,8274;430,775
2251,0456;8,5875;2,6265;56,6364;96,3636;23,48;0,0799;0,0615;3,738;0,0745;0,0838;4,4414;366,309;387,0831
2251,198;8,5805;2,6224;56,8182;97,0909;24,6945;0,0829;0,0631;3,9346;0,0761;0,0873;4,4501;350,9284;364,8766
2251,3504;8,5748;2,6227;57,0909;98;24,3494;0,0921;0,065;4,0912;0,079;0,0925;4,4335;346,1408;368,9891
2251,5028;8,562;2,6284;57,2727;97,5455;23,3322;0,0933;0,0685;4,9094;0,0834;0,0985;4,3599;303,1898;347,0298
2251,6552;8,5726;2,6324;57,2727;96,7273;22,1229;0,1008;0,073;6,6475;0,0889;0,103;4,2599;266,3517;291,5258
2251,8076;8,5708;2,6277;57,8182;96,7273;22,6377;0,1084;0,0786;9,3257;0,0979;0,1094;4,1885;283,4784;298,0605
2251,96;8,5705;2,6231;58,9091;98;22,7169;0,1163;0,0837;11,5834;0,1106;0,1178;4,1366;323,054;302,5849
